,id,neighborhood_id,borough_id,latitude,longitude,roomtype_id,price,number_of_reviews,superhost,borough,neighbourhood,room_type
32079,15423923,92,2,40.61021,-73.9583,2,45,111,1,Brooklyn,Sheepshead Bay,Private room
32080,15423962,92,2,40.61021,-73.9583,2,39,20,1,Brooklyn,Sheepshead Bay,Private room
32081,15529937,92,2,40.61021,-73.9583,2,45,53,1,Brooklyn,Sheepshead Bay,Private room
32084,18824754,92,2,40.59804,-73.9613,2,56,50,1,Brooklyn,Sheepshead Bay,Private room
32089,25315860,92,2,40.60003,-73.9524,2,65,8,1,Brooklyn,Sheepshead Bay,Private room
32098,31980644,92,2,40.59894,-73.9527,2,60,4,1,Brooklyn,Sheepshead Bay,Private room
32115,13107627,57,2,40.58046,-73.9552,2,119,27,1,Brooklyn,Brighton Beach,Private room
32122,26196660,57,2,40.57681,-73.9599,2,65,32,1,Brooklyn,Brighton Beach,Private room
32127,36980176,57,2,40.5838,-73.9697,2,26,8,1,Brooklyn,Brighton Beach,Private room
32128,38232271,57,2,40.5803,-73.9644,2,90,11,1,Brooklyn,Brighton Beach,Private room
32129,39359233,57,2,40.57597,-73.9588,2,90,0,1,Brooklyn,Brighton Beach,Private room
32138,7647268,56,2,40.63741,-74.0012,2,39,66,1,Brooklyn,Borough Park,Private room
32140,7937553,56,2,40.60992,-73.9747,2,135,28,1,Brooklyn,Borough Park,Private room
32144,16134738,56,2,40.61398,-73.9771,2,59,11,1,Brooklyn,Borough Park,Private room
32149,26494942,56,2,40.62911,-73.977,2,49,36,1,Brooklyn,Borough Park,Private room
32191,45138779,56,2,40.611,-73.9742,2,49,7,1,Brooklyn,Borough Park,Private room
32204,16004776,69,2,40.69693,-73.9844,2,68,137,1,Brooklyn,Downtown Brooklyn,Private room
32205,17524047,69,2,40.69219,-73.9854,2,147,31,1,Brooklyn,Downtown Brooklyn,Private room
32208,21354525,69,2,40.69097,-73.9916,2,100,129,1,Brooklyn,Downtown Brooklyn,Private room
32209,25045213,69,2,40.69048,-73.984,2,130,55,1,Brooklyn,Downtown Brooklyn,Private room
32221,5445314,70,2,40.70299,-73.9862,2,170,65,1,Brooklyn,DUMBO,Private room
32223,7204443,70,2,40.70429,-73.9877,2,115,171,1,Brooklyn,DUMBO,Private room
32226,15018397,70,2,40.70423,-73.9883,2,115,114,1,Brooklyn,DUMBO,Private room
32227,15772447,70,2,40.70355,-73.9849,2,105,182,1,Brooklyn,DUMBO,Private room
32242,9434495,84,2,40.62186,-73.9535,2,52,80,1,Brooklyn,Midwood,Private room
32243,9685865,84,2,40.63009,-73.9667,2,49,62,1,Brooklyn,Midwood,Private room
32245,10435862,84,2,40.61465,-73.9607,2,58,10,1,Brooklyn,Midwood,Private room
32249,15486009,84,2,40.61056,-73.9588,2,45,10,1,Brooklyn,Midwood,Private room
32250,16534157,84,2,40.62002,-73.9523,2,52,70,1,Brooklyn,Midwood,Private room
32251,16534321,84,2,40.62156,-73.9539,2,45,9,1,Brooklyn,Midwood,Private room
32257,27956646,84,2,40.61217,-73.949,2,55,16,1,Brooklyn,Midwood,Private room
32261,34842741,84,2,40.62386,-73.9604,2,40,7,1,Brooklyn,Midwood,Private room
32267,41171427,84,2,40.62265,-73.9618,2,50,5,1,Brooklyn,Midwood,Private room
32273,4354764,61,2,40.63969,-73.8955,2,90,126,1,Brooklyn,Canarsie,Private room
32275,9635607,61,2,40.6424,-73.9128,2,112,210,1,Brooklyn,Canarsie,Private room
32276,9675064,61,2,40.63013,-73.9081,2,90,252,1,Brooklyn,Canarsie,Private room
32281,17938337,61,2,40.63763,-73.8856,2,85,139,1,Brooklyn,Canarsie,Private room
32288,23061070,61,2,40.64163,-73.9126,2,126,191,1,Brooklyn,Canarsie,Private room
32290,25503835,61,2,40.64474,-73.897,2,60,173,1,Brooklyn,Canarsie,Private room
32295,29264282,61,2,40.63811,-73.897,2,55,9,1,Brooklyn,Canarsie,Private room
32298,29794270,61,2,40.63557,-73.8942,2,65,13,1,Brooklyn,Canarsie,Private room
32299,29831517,61,2,40.64595,-73.8905,2,56,156,1,Brooklyn,Canarsie,Private room
32300,29937451,61,2,40.63559,-73.8942,2,65,13,1,Brooklyn,Canarsie,Private room
32301,31720275,61,2,40.63046,-73.9026,2,116,71,1,Brooklyn,Canarsie,Private room
32302,34535182,61,2,40.62956,-73.8976,2,72,7,1,Brooklyn,Canarsie,Private room
32303,34539406,61,2,40.63106,-73.8969,2,77,1,1,Brooklyn,Canarsie,Private room
32304,34542878,61,2,40.63112,-73.8963,2,82,11,1,Brooklyn,Canarsie,Private room
32305,35222567,61,2,40.63094,-73.8956,2,73,22,1,Brooklyn,Canarsie,Private room
32306,35307350,61,2,40.64628,-73.8934,2,110,22,1,Brooklyn,Canarsie,Private room
32319,40062883,61,2,40.63608,-73.8934,2,123,16,1,Brooklyn,Canarsie,Private room
32320,40085827,61,2,40.64005,-73.8991,2,50,2,1,Brooklyn,Canarsie,Private room
32327,42088954,61,2,40.63738,-73.9073,2,78,3,1,Brooklyn,Canarsie,Private room
32336,43997163,61,2,40.63707,-73.9076,2,80,4,1,Brooklyn,Canarsie,Private room
32337,44059834,61,2,40.63721,-73.9094,2,100,0,1,Brooklyn,Canarsie,Private room
32342,9351006,59,2,40.66447,-73.9174,2,65,95,1,Brooklyn,Brownsville,Private room
32343,9617219,59,2,40.66374,-73.9173,2,75,89,1,Brooklyn,Brownsville,Private room
32355,24332080,59,2,40.66848,-73.9213,2,54,7,1,Brooklyn,Brownsville,Private room
32358,27509562,59,2,40.65898,-73.9025,2,50,9,1,Brooklyn,Brownsville,Private room
32360,28625897,59,2,40.66813,-73.9091,2,35,41,1,Brooklyn,Brownsville,Private room
32361,29184626,59,2,40.66433,-73.9195,2,75,53,1,Brooklyn,Brownsville,Private room
32363,31145329,59,2,40.66128,-73.9161,2,45,16,1,Brooklyn,Brownsville,Private room
32364,31301754,59,2,40.67213,-73.9097,2,38,5,1,Brooklyn,Brownsville,Private room
32367,34022740,59,2,40.65909,-73.9175,2,69,16,1,Brooklyn,Brownsville,Private room
32391,13192944,71,2,40.62796,-74.0144,2,36,32,1,Brooklyn,Dyker Heights,Private room
32392,27425265,71,2,40.61497,-74.0104,2,57,62,1,Brooklyn,Dyker Heights,Private room
32394,33282474,71,2,40.62826,-74.0141,2,39,8,1,Brooklyn,Dyker Heights,Private room
32400,6179073,83,2,40.5777,-73.9399,2,43,136,1,Brooklyn,Manhattan Beach,Private room
32404,33584724,50,2,40.60549,-74.0025,2,66,6,1,Brooklyn,Bath Beach,Private room
32405,33780177,50,2,40.60645,-74.0017,2,58,5,1,Brooklyn,Bath Beach,Private room
32407,36898783,50,2,40.60724,-74.0137,2,90,175,1,Brooklyn,Bath Beach,Private room
32410,13841569,66,2,40.57705,-73.9995,2,34,59,1,Brooklyn,Coney Island,Private room
32411,15604499,66,2,40.57702,-73.9998,2,35,113,1,Brooklyn,Coney Island,Private room
32419,12937,165,4,40.74771,-73.9474,2,130,282,1,Queens,Long Island City,Private room
32421,269889,165,4,40.74579,-73.9501,2,95,266,1,Queens,Long Island City,Private room
32426,1025786,165,4,40.74417,-73.9482,2,71,13,1,Queens,Long Island City,Private room
32429,1578776,165,4,40.75909,-73.9322,2,67,192,1,Queens,Long Island City,Private room
32432,2028432,165,4,40.75832,-73.9287,2,50,27,1,Queens,Long Island City,Private room
32436,3826908,165,4,40.74622,-73.9428,2,97,71,1,Queens,Long Island City,Private room
32439,4302293,165,4,40.74742,-73.9465,2,58,46,1,Queens,Long Island City,Private room
32440,4359756,165,4,40.75259,-73.941,2,147,22,1,Queens,Long Island City,Private room
32445,6084475,165,4,40.74637,-73.9462,2,55,102,1,Queens,Long Island City,Private room
32448,6686165,165,4,40.76177,-73.9263,2,39,22,1,Queens,Long Island City,Private room
32454,7597750,165,4,40.75037,-73.9127,2,56,33,1,Queens,Long Island City,Private room
32465,9064714,165,4,40.74495,-73.9557,2,83,39,1,Queens,Long Island City,Private room
32466,9120663,165,4,40.76017,-73.9315,2,50,3,1,Queens,Long Island City,Private room
32467,9958322,165,4,40.74767,-73.9447,2,50,136,1,Queens,Long Island City,Private room
32470,10409669,165,4,40.7457,-73.945,2,47,50,1,Queens,Long Island City,Private room
32476,13536155,165,4,40.75519,-73.9361,2,63,263,1,Queens,Long Island City,Private room
32479,13926463,165,4,40.75383,-73.9177,2,67,101,1,Queens,Long Island City,Private room
32488,17654611,165,4,40.74204,-73.9505,2,75,24,1,Queens,Long Island City,Private room
32489,17791464,165,4,40.74651,-73.945,2,71,107,1,Queens,Long Island City,Private room
32496,18958355,165,4,40.74622,-73.9463,2,71,99,1,Queens,Long Island City,Private room
32498,19433400,165,4,40.75093,-73.9408,2,118,24,1,Queens,Long Island City,Private room
32504,21245112,165,4,40.74884,-73.9489,2,131,34,1,Queens,Long Island City,Private room
32513,23437793,165,4,40.76093,-73.9282,2,83,78,1,Queens,Long Island City,Private room
32516,23839337,165,4,40.74191,-73.9572,2,122,27,1,Queens,Long Island City,Private room
32526,30095023,165,4,40.74887,-73.9401,2,60,3,1,Queens,Long Island City,Private room
32535,32989719,165,4,40.75118,-73.9384,2,89,41,1,Queens,Long Island City,Private room
32555,38485963,165,4,40.74751,-73.921,2,68,16,1,Queens,Long Island City,Private room
32556,38796182,165,4,40.75787,-73.9338,2,32,8,1,Queens,Long Island City,Private room
32557,38800681,165,4,40.7585,-73.9326,2,37,3,1,Queens,Long Island City,Private room
32569,39654727,165,4,40.76099,-73.9294,2,60,16,1,Queens,Long Island City,Private room
32573,39822955,165,4,40.75437,-73.9326,2,100,7,1,Queens,Long Island City,Private room
32577,40003684,165,4,40.75071,-73.9391,2,70,1,1,Queens,Long Island City,Private room
32583,40375411,165,4,40.75832,-73.9329,2,32,1,1,Queens,Long Island City,Private room
32622,7590712,158,4,40.68692,-73.7802,2,29,66,1,Queens,Jamaica,Private room
32630,16039453,158,4,40.69379,-73.7826,2,102,25,1,Queens,Jamaica,Private room
32635,19297819,158,4,40.68824,-73.7869,2,46,182,1,Queens,Jamaica,Private room
32642,22191500,158,4,40.68686,-73.8044,2,35,44,1,Queens,Jamaica,Private room
32643,22341035,158,4,40.6873,-73.8055,2,40,24,1,Queens,Jamaica,Private room
32644,22346441,158,4,40.68836,-73.8043,2,37,80,1,Queens,Jamaica,Private room
32645,22363371,158,4,40.68817,-73.787,2,47,142,1,Queens,Jamaica,Private room
32659,28366887,158,4,40.6798,-73.7929,2,55,3,1,Queens,Jamaica,Private room
32663,29216706,158,4,40.67265,-73.7809,2,88,196,1,Queens,Jamaica,Private room
32673,33118005,158,4,40.6875,-73.8041,2,70,5,1,Queens,Jamaica,Private room
32674,33236793,158,4,40.67989,-73.7911,2,65,5,1,Queens,Jamaica,Private room
32679,34805487,158,4,40.70091,-73.8134,2,80,18,1,Queens,Jamaica,Private room
32680,35422599,158,4,40.67162,-73.781,2,75,63,1,Queens,Jamaica,Private room
32681,35427155,158,4,40.7042,-73.8155,2,36,46,1,Queens,Jamaica,Private room
32684,35803621,158,4,40.67107,-73.7806,2,63,46,1,Queens,Jamaica,Private room
32685,36236515,158,4,40.67032,-73.7806,2,60,83,1,Queens,Jamaica,Private room
32686,36318290,158,4,40.68528,-73.7992,2,90,159,1,Queens,Jamaica,Private room
32688,36757842,158,4,40.68853,-73.7936,2,100,0,1,Queens,Jamaica,Private room
32697,39380947,158,4,40.67122,-73.7773,2,49,49,1,Queens,Jamaica,Private room
32698,39395456,158,4,40.67106,-73.7772,2,45,61,1,Queens,Jamaica,Private room
32700,40640771,158,4,40.69464,-73.8111,2,66,17,1,Queens,Jamaica,Private room
32701,40864085,158,4,40.67232,-73.7818,2,115,27,1,Queens,Jamaica,Private room
32706,41692454,158,4,40.66974,-73.7782,2,45,31,1,Queens,Jamaica,Private room
32707,41746849,158,4,40.69279,-73.8099,2,62,2,1,Queens,Jamaica,Private room
32712,42519550,158,4,40.67507,-73.792,2,75,0,1,Queens,Jamaica,Private room
32713,42558701,158,4,40.67407,-73.7916,2,70,0,1,Queens,Jamaica,Private room
32714,42558730,158,4,40.67442,-73.7931,2,60,3,1,Queens,Jamaica,Private room
32724,270231,182,4,40.74409,-73.9112,2,150,285,1,Queens,Woodside,Private room
32725,519310,182,4,40.74377,-73.9123,2,150,262,1,Queens,Woodside,Private room
32726,1325432,182,4,40.74265,-73.8978,2,81,66,1,Queens,Woodside,Private room
32738,10282292,182,4,40.7439,-73.9115,2,75,15,1,Queens,Woodside,Private room
32740,10634636,182,4,40.75427,-73.9065,2,70,71,1,Queens,Woodside,Private room
32745,15956155,182,4,40.74264,-73.8974,2,50,42,1,Queens,Woodside,Private room
32748,18507990,182,4,40.75457,-73.9067,2,50,35,1,Queens,Woodside,Private room
32758,22830789,182,4,40.74605,-73.9021,2,40,189,1,Queens,Woodside,Private room
32760,23303297,182,4,40.7453,-73.9085,2,73,14,1,Queens,Woodside,Private room
32774,26900640,182,4,40.74277,-73.8951,2,40,4,1,Queens,Woodside,Private room
32777,27312147,182,4,40.74483,-73.8932,2,19,4,1,Queens,Woodside,Private room
32781,27429253,182,4,40.74127,-73.8951,2,35,4,1,Queens,Woodside,Private room
32794,28936795,182,4,40.74644,-73.8918,2,21,3,1,Queens,Woodside,Private room
32800,29863494,182,4,40.75564,-73.9014,2,70,60,1,Queens,Woodside,Private room
32803,29943455,182,4,40.74419,-73.8934,2,32,3,1,Queens,Woodside,Private room
32804,29944408,182,4,40.74669,-73.8931,2,29,5,1,Queens,Woodside,Private room
32809,30441377,182,4,40.74481,-73.8918,2,40,1,1,Queens,Woodside,Private room
32811,30509757,182,4,40.74333,-73.8974,2,32,3,1,Queens,Woodside,Private room
32813,30762861,182,4,40.74269,-73.8948,2,19,2,1,Queens,Woodside,Private room
32815,31000800,182,4,40.74469,-73.8944,2,29,0,1,Queens,Woodside,Private room
32818,31445795,182,4,40.75498,-73.9025,2,45,28,1,Queens,Woodside,Private room
32822,31832773,182,4,40.74467,-73.8929,2,28,3,1,Queens,Woodside,Private room
32823,31834161,182,4,40.74448,-73.892,2,34,1,1,Queens,Woodside,Private room
32830,32423962,182,4,40.74272,-73.8928,2,28,2,1,Queens,Woodside,Private room
32833,33116655,182,4,40.75455,-73.9067,2,50,10,1,Queens,Woodside,Private room
32843,35224560,182,4,40.74442,-73.911,2,49,23,1,Queens,Woodside,Private room
32844,35236345,182,4,40.74231,-73.893,2,35,2,1,Queens,Woodside,Private room
32845,35236424,182,4,40.74131,-73.8947,2,35,2,1,Queens,Woodside,Private room
32846,35236534,182,4,40.74122,-73.8949,2,24,2,1,Queens,Woodside,Private room
32847,35267252,182,4,40.74278,-73.893,2,40,0,1,Queens,Woodside,Private room
32848,35267276,182,4,40.74128,-73.8935,2,35,0,1,Queens,Woodside,Private room
32864,38257050,182,4,40.75532,-73.9088,2,60,11,1,Queens,Woodside,Private room
32868,39255757,182,4,40.74069,-73.8934,2,75,16,1,Queens,Woodside,Private room
32873,40721125,182,4,40.74236,-73.9026,2,60,0,1,Queens,Woodside,Private room
32874,41720411,182,4,40.74578,-73.8951,2,62,2,1,Queens,Woodside,Private room
32889,42755540,182,4,40.74764,-73.8992,2,36,0,1,Queens,Woodside,Private room
32891,42761887,182,4,40.74452,-73.9044,2,28,0,1,Queens,Woodside,Private room
32960,44579912,182,4,40.74258,-73.8961,2,30,1,1,Queens,Woodside,Private room
32971,45219192,182,4,40.74311,-73.9034,2,36,0,1,Queens,Woodside,Private room
32972,45222805,182,4,40.74408,-73.9049,2,35,0,1,Queens,Woodside,Private room
32973,45223171,182,4,40.74674,-73.8979,2,19,0,1,Queens,Woodside,Private room
32974,45223844,182,4,40.74651,-73.8985,2,28,0,1,Queens,Woodside,Private room
32975,45224033,182,4,40.74314,-73.8963,2,25,0,1,Queens,Woodside,Private room
32980,45380558,182,4,40.74189,-73.8973,2,28,0,1,Queens,Woodside,Private room
32984,45574250,182,4,40.74408,-73.9017,2,35,0,1,Queens,Woodside,Private room
32988,45673305,182,4,40.74464,-73.9048,2,34,0,1,Queens,Woodside,Private room
32993,45842595,182,4,40.7431,-73.897,2,26,0,1,Queens,Woodside,Private room
32994,45852013,182,4,40.74305,-73.8965,2,30,0,1,Queens,Woodside,Private room
33000,46192202,182,4,40.74242,-73.8957,2,19,1,1,Queens,Woodside,Private room
33006,46795036,182,4,40.7425,-73.8978,2,19,0,1,Queens,Woodside,Private room
33011,546383,148,4,40.75578,-73.8195,2,55,500,1,Queens,Flushing,Private room
33017,886808,148,4,40.75088,-73.8103,2,56,131,1,Queens,Flushing,Private room
33018,886833,148,4,40.7525,-73.8113,2,78,352,1,Queens,Flushing,Private room
33020,1042806,148,4,40.75334,-73.817,2,59,305,1,Queens,Flushing,Private room
33032,5895056,148,4,40.754,-73.807,2,47,40,1,Queens,Flushing,Private room
33033,5895082,148,4,40.76173,-73.8077,2,45,63,1,Queens,Flushing,Private room
33038,6768399,148,4,40.75443,-73.8079,2,48,54,1,Queens,Flushing,Private room
33040,8683858,148,4,40.74491,-73.8336,2,60,42,1,Queens,Flushing,Private room
33041,8869857,148,4,40.74651,-73.832,2,50,100,1,Queens,Flushing,Private room
33053,12592427,148,4,40.72635,-73.8024,2,99,253,1,Queens,Flushing,Private room
33064,14406923,148,4,40.75109,-73.8202,2,40,20,1,Queens,Flushing,Private room
33066,14698446,148,4,40.74628,-73.8335,2,50,39,1,Queens,Flushing,Private room
33070,15679326,148,4,40.75574,-73.8321,2,96,80,1,Queens,Flushing,Private room
33075,17717799,148,4,40.75818,-73.8144,2,52,147,1,Queens,Flushing,Private room
33076,17888337,148,4,40.75836,-73.8135,2,56,110,1,Queens,Flushing,Private room
33079,18120592,148,4,40.75761,-73.8134,2,56,151,1,Queens,Flushing,Private room
33081,18294238,148,4,40.75894,-73.8139,2,56,109,1,Queens,Flushing,Private room
33082,18331097,148,4,40.75637,-73.8166,2,51,72,1,Queens,Flushing,Private room
33083,18462718,148,4,40.75592,-73.8123,2,56,88,1,Queens,Flushing,Private room
33084,18613981,148,4,40.74071,-73.8279,2,36,141,1,Queens,Flushing,Private room
33092,20636888,148,4,40.75775,-73.814,2,56,78,1,Queens,Flushing,Private room
33097,21091844,148,4,40.76601,-73.794,2,56,45,1,Queens,Flushing,Private room
33098,21110494,148,4,40.7604,-73.8135,2,52,84,1,Queens,Flushing,Private room
33103,21326923,148,4,40.74517,-73.8306,2,60,23,1,Queens,Flushing,Private room
33104,21531318,148,4,40.76398,-73.8283,2,150,24,1,Queens,Flushing,Private room
33105,21592694,148,4,40.75535,-73.8025,2,40,62,1,Queens,Flushing,Private room
33109,21818110,148,4,40.75995,-73.8122,2,48,15,1,Queens,Flushing,Private room
33113,22972832,148,4,40.75766,-73.8312,2,112,101,1,Queens,Flushing,Private room
33116,23769218,148,4,40.75638,-73.8313,2,109,59,1,Queens,Flushing,Private room
33118,24057278,148,4,40.75829,-73.8315,2,109,84,1,Queens,Flushing,Private room
33130,25010171,148,4,40.76041,-73.8129,2,48,15,1,Queens,Flushing,Private room
33136,26815937,148,4,40.74534,-73.8229,2,51,109,1,Queens,Flushing,Private room
33137,26845317,148,4,40.7466,-73.8232,2,62,78,1,Queens,Flushing,Private room
33138,26845781,148,4,40.74377,-73.8175,2,58,67,1,Queens,Flushing,Private room
33139,26871942,148,4,40.74648,-73.8219,2,61,85,1,Queens,Flushing,Private room
33140,26904628,148,4,40.7611,-73.8338,2,75,40,1,Queens,Flushing,Private room
33145,27312914,148,4,40.75883,-73.8212,2,80,49,1,Queens,Flushing,Private room
33146,27314650,148,4,40.75916,-73.8215,2,89,48,1,Queens,Flushing,Private room
33148,27395171,148,4,40.75966,-73.8195,2,80,34,1,Queens,Flushing,Private room
33149,27429817,148,4,40.75674,-73.8322,2,109,38,1,Queens,Flushing,Private room
33152,27612876,148,4,40.75738,-73.8195,2,80,46,1,Queens,Flushing,Private room
33153,27662837,148,4,40.75883,-73.82,2,80,38,1,Queens,Flushing,Private room
33154,27676268,148,4,40.75783,-73.8208,2,89,72,1,Queens,Flushing,Private room
33155,28081782,148,4,40.75806,-73.8199,2,89,37,1,Queens,Flushing,Private room
33156,28084157,148,4,40.7576,-73.8201,2,89,54,1,Queens,Flushing,Private room
33160,28690364,148,4,40.75716,-73.8123,2,56,33,1,Queens,Flushing,Private room
33163,30058948,148,4,40.76495,-73.8275,2,65,15,1,Queens,Flushing,Private room
33164,30091313,148,4,40.76388,-73.8295,2,45,16,1,Queens,Flushing,Private room
33167,30565107,148,4,40.76337,-73.8236,2,36,24,1,Queens,Flushing,Private room
33170,30677434,148,4,40.72961,-73.8086,2,60,35,1,Queens,Flushing,Private room
33177,33340216,148,4,40.76558,-73.8182,2,60,23,1,Queens,Flushing,Private room
33178,33348910,148,4,40.76573,-73.816,2,75,29,1,Queens,Flushing,Private room
33186,35602336,148,4,40.73368,-73.7948,2,41,44,1,Queens,Flushing,Private room
33197,37714434,148,4,40.76119,-73.8335,2,37,20,1,Queens,Flushing,Private room
33199,38323529,148,4,40.76481,-73.8282,2,46,7,1,Queens,Flushing,Private room
33204,38667434,148,4,40.76514,-73.794,2,234,1,1,Queens,Flushing,Private room
33218,40318982,148,4,40.76694,-73.8223,2,44,2,1,Queens,Flushing,Private room
33219,40321797,148,4,40.76714,-73.8232,2,45,3,1,Queens,Flushing,Private room
33221,40526900,148,4,40.76658,-73.8227,2,45,1,1,Queens,Flushing,Private room
33223,40733112,148,4,40.76128,-73.8255,2,39,10,1,Queens,Flushing,Private room
33227,41241319,148,4,40.76458,-73.823,2,57,17,1,Queens,Flushing,Private room
33234,41937590,148,4,40.76514,-73.8224,2,45,0,1,Queens,Flushing,Private room
33236,42052105,148,4,40.73064,-73.8132,2,57,5,1,Queens,Flushing,Private room
33239,42512599,148,4,40.74377,-73.8246,2,59,5,1,Queens,Flushing,Private room
33240,42514382,148,4,40.75076,-73.83,2,59,8,1,Queens,Flushing,Private room
33241,42589705,148,4,40.75602,-73.8126,2,45,8,1,Queens,Flushing,Private room
33242,42589996,148,4,40.75559,-73.8127,2,60,3,1,Queens,Flushing,Private room
33243,42590105,148,4,40.75672,-73.8145,2,50,5,1,Queens,Flushing,Private room
33249,43577441,148,4,40.74389,-73.8289,2,62,49,1,Queens,Flushing,Private room
33250,43612639,148,4,40.74528,-73.8334,2,55,20,1,Queens,Flushing,Private room
33254,44521014,148,4,40.74386,-73.8267,2,69,1,1,Queens,Flushing,Private room
33267,46737044,148,4,40.74508,-73.8337,2,60,0,1,Queens,Flushing,Private room
33268,46737074,148,4,40.74677,-73.8351,2,54,0,1,Queens,Flushing,Private room
33270,46773212,148,4,40.74637,-73.8355,2,52,0,1,Queens,Flushing,Private room
33272,209310,179,4,40.73826,-73.9246,2,49,281,1,Queens,Sunnyside,Private room
33274,1165913,179,4,40.74239,-73.9221,2,65,14,1,Queens,Sunnyside,Private room
33279,2649068,179,4,40.73989,-73.9226,2,60,50,1,Queens,Sunnyside,Private room
33280,3415455,179,4,40.7468,-73.9222,2,48,49,1,Queens,Sunnyside,Private room
33281,3630304,179,4,40.74269,-73.9152,2,84,68,1,Queens,Sunnyside,Private room
33283,3677769,179,4,40.74189,-73.9238,2,75,119,1,Queens,Sunnyside,Private room
33290,6130145,179,4,40.74315,-73.9173,2,78,130,1,Queens,Sunnyside,Private room
33297,12622845,179,4,40.74431,-73.9202,2,62,128,1,Queens,Sunnyside,Private room
33298,12681206,179,4,40.73944,-73.9269,2,59,65,1,Queens,Sunnyside,Private room
